ID,Time,Date,Place,Country,Continent,Latitude,Longitude,Depth,Mag,Type
iscgem882641,1959-08-15 08:57:06.620000+00:00,1959-08-15,"38 km ENE of Hengchun, Taiwan",Taiwan,Asia,22.078,121.105,25.0,7.22,earthquake
iscgem882240,1959-06-14 00:12:06.800000+00:00,1959-06-14,"136 km E of Iquique, Chile",Chile,South America,-20.407,-68.862,109.0,7.1,earthquake
iscgem881925,1959-05-04 07:15:47.930000+00:00,1959-05-04,"76 km ENE of Petropavlovsk-Kamchatsky, Russia",Russia,Asia,53.257,159.732,55.0,7.9,earthquake
official19581106225809_30,1958-11-06 22:58:09+00:00,1958-11-06,"95 km SSE of Kuril’sk, Russia",Russia,Asia,44.479,148.485,35.0,8.3,earthquake
iscgem884809,1958-07-26 17:37:14.970000+00:00,1958-07-26,"81 km SSE of Puerto Rosario de Laberinto, Peru",Peru,South America,-13.428,-69.388,612.0,7.5,earthquake
iscgem884702,1958-07-10 06:15:58.530000+00:00,1958-07-10,"22 km W of Elfin Cove, Alaska",Alaska,North America,58.23,-136.712,10.0,7.8,earthquake
iscgem883985,1958-03-11 00:26:02.010000+00:00,1958-03-11,"68 km NNE of Ishigaki, Japan",Japan,Asia,24.945,124.327,35.0,7.15,earthquake
iscgem883713,1958-01-19 14:07:28.470000+00:00,1958-01-19,near the coast of Ecuador,Ecuador,South America,1.011,-79.489,27.0,7.6,earthquake
iscgem887702,1957-12-17 13:50:22.120000+00:00,1957-12-17,"186 km NNW of Sola, Vanuatu",Vanuatu,Oceania,-12.418,166.684,123.0,7.8,earthquake
iscgem887636,1957-12-04 03:37:53.790000+00:00,1957-12-04,"153 km SW of Bayanhongor, Mongolia",Mongolia,Asia,45.189,99.368,30.0,8.1,earthquake
iscgem887612,1957-11-29 22:19:50.600000+00:00,1957-11-29,"51 km W of Atocha, Bolivia",Bolivia,South America,-20.948,-66.713,232.0,7.7,earthquake
iscgem887437,1957-10-27 22:32:42.990000+00:00,1957-10-27,"66 km SSE of Klyuchi, Russia",Russia,Asia,55.75,161.134,147.0,7.6,earthquake
iscgem887265,1957-09-28 14:20:03.940000+00:00,1957-09-28,Fiji region,Fiji,Oceania,-20.541,-178.349,586.0,7.4,earthquake
iscgem887230,1957-09-24 08:21:14.080000+00:00,1957-09-24,"146 km SE of Pondaguitan, Philippines",Philippines,Asia,5.327,127.005,35.0,7.25,earthquake
iscgem886928,1957-07-28 08:40:12.650000+00:00,1957-07-28,"8 km ENE of Apantla, Mexico",Mexico,North America,17.055,-99.092,37.0,7.6,earthquake
iscgem886753,1957-06-27 00:09:36.210000+00:00,1957-06-27,"25 km SE of Kuanda, Russia",Russia,Asia,56.177,116.409,25.0,7.4,earthquake
iscgem886739,1957-06-22 23:50:35.710000+00:00,1957-06-22,"82 km SE of Biak, Indonesia",Indonesia,Asia,-1.723,136.592,59.0,7.1,earthquake
iscgem886602,1957-05-26 06:33:37.950000+00:00,1957-05-26,"13 km SSW of Düzce, Turkey",Turkey,Europe,40.73,31.09,25.0,7.09,earthquake
iscgem886448,1957-04-25 02:25:41.160000+00:00,1957-04-25,"34 km S of Sarigerme, Turkey",Turkey,Europe,36.405,28.699,35.0,7.3,earthquake
iscgem886445,1957-04-24 19:10:13.870000+00:00,1957-04-24,"27 km SSE of Sarigerme, Turkey",Turkey,Europe,36.493,28.829,35.0,7.1,earthquake
iscgem886391,1957-04-14 19:18:04.350000+00:00,1957-04-14,"112 km NNE of Hihifo, Tonga",Tonga,Oceania,-15.02,-173.381,20.0,7.08,earthquake
iscgem886230,1957-03-22 14:21:15.060000+00:00,1957-03-22,"39 km S of Akutan, Alaska",Alaska,North America,53.778,-165.771,46.0,7.07,earthquake
iscgem886172,1957-03-16 02:34:18.940000+00:00,1957-03-16,"162 km WSW of Adak, Alaska",Alaska,North America,51.419,-178.87,25.0,7.18,earthquake
iscgem886155,1957-03-14 14:47:50.180000+00:00,1957-03-14,"75 km S of Adak, Alaska",Alaska,North America,51.196,-176.733,25.0,7.14,earthquake
iscgem886120,1957-03-12 11:45:00.720000+00:00,1957-03-12,"60 km SW of Adak, Alaska",Alaska,North America,51.481,-177.243,20.0,7.11,earthquake
iscgem886098,1957-03-11 09:58:52.110000+00:00,1957-03-11,"35 km SW of Nikolski, Alaska",Alaska,North America,52.691,-169.191,35.0,7.06,earthquake
official19570309142233_30,1957-03-09 14:22:33+00:00,1957-03-09,"81 km ESE of Adak, Alaska",Alaska,North America,51.499,-175.626,25.0,8.6,earthquake
iscgem888827,1956-10-24 14:42:18.760000+00:00,1956-10-24,"12 km SSW of Masachapa, Nicaragua",Nicaragua,North America,11.682,-86.556,35.0,7.1,earthquake
iscgem888445,1956-07-09 03:11:45.150000+00:00,1956-07-09,"19 km SSE of Amorgós, Greece",Greece,Europe,36.664,25.957,20.0,7.7,earthquake
iscgem888345,1956-06-09 23:13:55.940000+00:00,1956-06-09,"42 km NNW of B?my?n, Afghanistan",Afghanistan,Asia,35.155,67.607,25.0,7.27,earthquake
iscgem888284,1956-05-23 20:48:32.710000+00:00,1956-05-23,"144 km SSW of Leava, Wallis and Futuna",Wallis and Futuna,Oceania,-15.434,-178.803,419.0,7.6,earthquake
iscgem887981,1956-02-18 07:34:25.520000+00:00,1956-02-18,"Izu Islands, Japan region",Japan,Asia,30.206,138.102,484.0,7.3,earthquake
iscgem889990,1955-10-10 08:57:50.760000+00:00,1955-10-10,"102 km SE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-5.062,152.855,20.0,7.31,earthquake
iscgem889583,1955-05-30 12:31:44.460000+00:00,1955-05-30,"Volcano Islands, Japan region",Japan,Asia,24.319,142.412,558.0,7.2,earthquake
iscgem889535,1955-05-17 14:49:55.740000+00:00,1955-05-17,"190 km WNW of Sabang, Indonesia",Indonesia,Asia,6.828,93.869,25.0,7.05,earthquake
iscgem889422,1955-04-14 01:29:04.330000+00:00,1955-04-14,"19 km WSW of Kangding, China",China,Asia,29.957,101.759,10.0,7.09,earthquake
iscgem889384,1955-03-31 18:17:13.290000+00:00,1955-03-31,"Mindanao, Philippines",Philippines,Asia,7.658,123.157,35.0,7.37,earthquake
iscgem889331,1955-03-18 00:06:52.540000+00:00,1955-03-18,"154 km ESE of Mil’kovo, Russia",Russia,Asia,54.252,160.884,59.0,7.16,earthquake
iscgem889257,1955-02-27 20:43:27.880000+00:00,1955-02-27,Kermadec Islands region,Kermadec Islands,Oceania,-28.336,-175.599,15.0,7.52,earthquake
iscgem891356,1954-12-16 11:07:17.020000+00:00,1954-12-16,"53 km N of Gabbs, Nevada",United States,North America,39.346,-117.981,10.0,7.1,earthquake
iscgem891003,1954-08-27 10:54:55.400000+00:00,1954-08-27,"Volcano Islands, Japan region",Japan,Asia,23.988,143.022,25.0,7.2,earthquake
iscgem890579,1954-04-29 11:34:39.260000+00:00,1954-04-29,"94 km SSW of La Libertad, Mexico",Mexico,North America,29.112,-113.024,10.0,7.21,earthquake
iscgem890491,1954-03-31 18:25:50.570000+00:00,1954-03-31,Owen Fracture Zone region,Owen Fracture,Indian Ocean,12.185,58.0,15.0,7.1,earthquake
iscgem890481,1954-03-29 06:17:07.900000+00:00,1954-03-29,Strait of Gibraltar,Gibraltar,Europe,36.988,-3.612,626.0,7.8,earthquake
iscgem890294,1954-02-01 01:06:56.350000+00:00,1954-02-01,"Volcano Islands, Japan region",Japan,Asia,24.057,143.467,15.0,7.2,earthquake
iscgem892281,1953-12-12 17:31:29.840000+00:00,1953-12-12,"west coast of Ecuador, in the province of Manabí",Ecuador,South America,-3.552,-80.636,25.0,7.32,earthquake
iscgem892187,1953-11-25 17:48:55.090000+00:00,1953-11-25,"174 km SE of Katsuura, Japan",Japan,Asia,34.006,141.625,25.0,7.9,earthquake
iscgem892130,1953-11-04 03:49:13.320000+00:00,1953-11-04,"146 km NW of Sola, Vanuatu",Vanuatu,Oceania,-13.082,166.464,35.0,7.11,earthquake
iscgem891794,1953-07-02 06:57:00.610000+00:00,1953-07-02,"62 km NE of Isangel, Vanuatu",Vanuatu,Oceania,-19.092,169.635,236.0,7.2,earthquake
iscgem891664,1953-05-06 17:16:48.910000+00:00,1953-05-06,"23 km SE of Chiguayante, Chile",Chile,South America,-37.093,-72.866,66.0,7.55,earthquake
iscgem891636,1953-04-23 16:24:33.990000+00:00,1953-04-23,"67 km E of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-4.449,152.868,35.0,7.38,earthquake
iscgem891566,1953-03-19 08:27:52.920000+00:00,1953-03-19,"18 km WSW of Soufrière, Saint Lucia",Saint Lucia,North America,13.809,-61.216,128.0,7.3,earthquake
iscgem891561,1953-03-18 19:06:17.740000+00:00,1953-03-18,"7 km N of Gönen, Turkey",Turkey,Europe,40.175,27.648,10.0,7.3,earthquake
official19521104165830_30,1952-11-04 16:58:30+00:00,1952-11-04,"89 km ESE of Petropavlovsk-Kamchatsky, Russia",Russia,Asia,52.623,159.779,21.0,9.0,earthquake
iscgem893286,1952-08-17 16:02:14.500000+00:00,1952-08-17,"101 km SSW of Nagqu, China",China,Asia,30.648,91.601,25.0,7.4,earthquake
ci3319401,1952-07-21 11:52:14.540000+00:00,1952-07-21,"6km WNW of Grapevine, CA",United States,North America,34.9581667,-118.998,6.0,7.5,earthquake
iscgem892651,1952-03-19 10:57:15.040000+00:00,1952-03-19,"108 km ENE of Cortes, Philippines",Philippines,Asia,9.669,127.099,15.0,7.34,earthquake
iscgem892540,1952-03-04 01:22:49.230000+00:00,1952-03-04,"106 km SSW of Kushiro, Japan",Japan,Asia,42.084,143.899,45.0,8.1,earthquake
iscgem892487,1952-02-14 03:38:17.380000+00:00,1952-02-14,"77 km N of Baukau, Timor Leste",Timor Leste,Asia,-7.78,126.493,25.0,7.02,earthquake
iscgem895020,1951-12-08 04:14:16.310000+00:00,1951-12-08,South Indian Ocean,Indian Ocean,Indian Ocean,-34.229,57.47,15.0,7.53,earthquake
iscgem894988,1951-11-24 18:50:24.400000+00:00,1951-11-24,Taiwan,Taiwan,Asia,23.092,121.214,30.0,7.81,earthquake
iscgemsup894987,1951-11-24 18:47:18.300000+00:00,1951-11-24,"81 km E of Yujing, Taiwan",Taiwan,Asia,23.046,121.249,25.0,7.34,earthquake
iscgem894960,1951-11-18 09:35:54.680000+00:00,1951-11-18,"89 km WSW of Nagqu, China",China,Asia,31.056,91.261,30.0,7.7,earthquake
iscgem894891,1951-11-06 16:40:14.560000+00:00,1951-11-06,Kuril Islands,Kuril Islands,Asia,47.297,154.05,35.0,7.02,earthquake
iscgem894824,1951-10-22 03:29:35.570000+00:00,1951-10-22,"27 km WSW of Hualien City, Taiwan",Taiwan,Asia,23.917,121.343,25.0,7.23,earthquake
iscgem894821,1951-10-21 21:34:21.540000+00:00,1951-10-21,"58 km SSW of Hualien City, Taiwan",Taiwan,Asia,23.487,121.4,25.0,7.48,earthquake
iscgem894503,1951-07-11 18:21:59.010000+00:00,1951-07-11,"Bonin Islands, Japan region",Japan,Asia,28.359,139.405,496.0,7.1,earthquake
iscgem896193,1950-12-14 14:15:54.820000+00:00,1950-12-14,"0 km SW of Igualapa, Mexico",Mexico,North America,16.739,-98.482,35.0,7.1,earthquake
iscgem896185,1950-12-14 01:52:54.230000+00:00,1950-12-14,"159 km W of Pangai, Tonga",Tonga,Oceania,-19.705,-175.874,215.0,7.8,earthquake
iscgem896170,1950-12-09 21:38:51.980000+00:00,1950-12-09,"121 km SSE of San Pedro de Atacama, Chile",Chile,South America,-23.977,-67.912,113.0,8.2,earthquake
iscgem896121,1950-12-02 19:51:51.640000+00:00,1950-12-02,"99 km SW of Port-Vila, Vanuatu",Vanuatu,Oceania,-18.373,167.654,30.0,7.9,earthquake
iscgem896018,1950-11-02 15:28:15.510000+00:00,1950-11-02,Banda Sea,Banda Sea,Asia,-6.823,129.183,199.0,7.7,earthquake
iscgem895966,1950-10-23 16:13:28.750000+00:00,1950-10-23,"1 km NNW of Champerico, Guatemala",Guatemala,North America,14.31,-91.917,65.0,7.17,earthquake
iscgem895901,1950-10-08 03:23:13.540000+00:00,1950-10-08,"55 km S of Ambon, Indonesia",Indonesia,Asia,-4.199,128.233,20.0,7.3,earthquake
iscgem895887,1950-10-05 16:09:42.080000+00:00,1950-10-05,Costa Rica,Costa Rica,North America,10.481,-85.046,97.0,7.5,earthquake
iscgem895844,1950-09-19 20:29:53.560000+00:00,1950-09-19,"250 km ESE of Biak, Indonesia",Indonesia,Asia,-2.077,138.151,30.0,7.2,earthquake
official19500815140934_30,1950-08-15 14:09:34+00:00,1950-08-15,1950 Assam-Tibet Earthquake,Italy,Europe,28.363,96.445,15.0,8.6,earthquake
iscgem895680,1950-08-14 22:51:26.220000+00:00,1950-08-14,"44 km WNW of Quimilí, Argentina",Argentina,South America,-27.507,-62.838,610.0,7.1,earthquake
iscgem895457,1950-05-26 01:17:14.040000+00:00,1950-05-26,"91 km SSE of Isangel, Vanuatu",Vanuatu,Oceania,-20.253,169.723,50.0,7.07,earthquake
iscgem895264,1950-02-28 10:21:00.700000+00:00,1950-02-28,"100 km SSE of Korsakov, Russia",Russia,Asia,45.882,143.491,329.0,7.7,earthquake
iscgem897130,1949-12-29 03:03:56.600000+00:00,1949-12-29,"7 km N of Agbannawag, Philippines",Philippines,Asia,17.439,121.538,15.0,7.21,earthquake
iscgem897095,1949-12-17 15:07:57.660000+00:00,1949-12-17,"109 km SSE of Punta Arenas, Chile",Chile,South America,-53.996,-70.057,10.0,7.58,earthquake
iscgem897093,1949-12-17 06:53:32.240000+00:00,1949-12-17,"123 km W of Río Grande, Argentina",Argentina,South America,-53.972,-69.562,10.0,7.69,earthquake
iscgem896940,1949-10-19 21:00:22.660000+00:00,1949-10-19,"155 km WNW of Panguna, Papua New Guinea",Papua New Guinea,Oceania,-5.773,154.194,60.0,7.21,earthquake
official19490822040118000_10,1949-08-22 04:01:18+00:00,1949-08-22,"171 km S of Hydaburg, Alaska",Alaska,North America,53.673,-133.015,10.0,8.0,earthquake
iscgem896705,1949-07-23 15:03:35.480000+00:00,1949-07-23,"9 km NNW of Karaburun, Turkey",Turkey,Europe,38.718,26.48,15.0,7.16,earthquake
iscgem896645,1949-07-10 03:53:41.220000+00:00,1949-07-10,"43 km ENE of Rasht, Tajikistan",Tajikistan,Asia,39.178,70.835,20.0,7.5,earthquake
iscgem896626,1949-07-02 19:57:14.300000+00:00,1949-07-02,"233 km NE of Saipan, Northern Mariana Islands",Mariana Islands,Oceania,16.529,147.463,15.0,7.1,earthquake
iscgem896480,1949-04-20 03:29:09.810000+00:00,1949-04-20,"15 km SSW of Nacimiento, Chile",Chile,South America,-37.634,-72.713,57.0,7.01,earthquake
iscgem896433,1949-03-27 06:34:09.400000+00:00,1949-03-27,"86 km NNW of Tobelo, Indonesia",Indonesia,Asia,2.428,127.657,60.0,7.05,earthquake
iscgem896379,1949-03-04 10:19:31.060000+00:00,1949-03-04,"35 km SSW of Jurm, Afghanistan",Afghanistan,Asia,36.563,70.698,228.0,7.5,earthquake
iscgem896355,1949-02-23 16:08:11.420000+00:00,1949-02-23,"110 km ENE of Kuqa, China",China,Asia,41.926,84.237,10.0,7.36,earthquake
iscgem897583,1948-10-05 20:12:09.310000+00:00,1948-10-05,"14 km N of Ashgabat, Turkmenistan",Turkmenistan,Asia,38.084,58.364,15.0,7.15,earthquake
iscgem897539,1948-09-08 15:09:14.220000+00:00,1948-09-08,"110 km E of ‘Ohonua, Tonga",Tonga,Oceania,-21.222,-173.891,15.0,7.5,earthquake
iscgem897351,1948-05-25 07:11:34+00:00,1948-05-25,"151 km W of Kangding, China",China,Asia,30.124,100.391,55.0,7.3,earthquake
iscgem897327,1948-05-14 22:31:49.220000+00:00,1948-05-14,"southwest coast of Alaska, in the United States",Alaska,North America,54.593,-161.161,25.0,7.1,earthquake
iscgem897286,1948-04-21 20:22:07.940000+00:00,1948-04-21,"11 km WNW of Sánchez, Dominican Republic",Dominican Republic,North America,19.26,-69.716,15.0,7.13,earthquake
iscgem897281,1948-04-17 16:11:32.070000+00:00,1948-04-17,"67 km SSW of Shing?, Japan",Japan,Asia,33.157,135.74,15.0,7.44,earthquake
iscgem897220,1948-03-03 09:09:56.190000+00:00,1948-03-03,"176 km W of Davila, Philippines",Philippines,Asia,18.757,118.926,15.0,7.14,earthquake
iscgem897217,1948-03-01 01:12:27.330000+00:00,1948-03-01,"124 km WNW of Ambon, Indonesia",Indonesia,Asia,-3.196,127.181,15.0,7.14,earthquake
iscgem897184,1948-02-09 12:58:18.430000+00:00,1948-02-09,"15 km NNW of Karpathos, Greece",Greece,Europe,35.64,27.158,15.0,7.3,earthquake
iscgem897168,1948-01-27 11:58:30.640000+00:00,1948-01-27,Fiji region,Fiji,Oceania,-20.222,-178.557,595.0,7.1,earthquake
iscgem897163,1948-01-24 17:46:43.710000+00:00,1948-01-24,"3 km W of Buga, Philippines",Philippines,Asia,10.714,122.235,15.0,7.8,earthquake
iscgem898109,1947-11-04 00:09:14.050000+00:00,1947-11-04,"72 km W of Rumoi, Japan",Japan,Asia,43.986,140.738,15.0,7.1,earthquake
iscgem898103,1947-11-01 14:58:57.090000+00:00,1947-11-01,"23 km E of Santa Rosa, Peru",Peru,South America,-10.96,-74.676,20.0,7.6,earthquake
iscgem898078,1947-10-16 02:09:50.780000+00:00,1947-10-16,Central Alaska,Alaska,North America,64.064,-148.569,26.0,7.07,earthquake
iscgem898058,1947-10-06 19:55:37.490000+00:00,1947-10-06,"4 km WNW of Koróni, Greece",Greece,Europe,36.808,21.916,15.0,7.3,earthquake
iscgem897970,1947-07-29 13:43:24.160000+00:00,1947-07-29,"73 km W of Shi Yomi, India",India,Asia,28.484,93.628,20.0,7.3,earthquake
iscgem897910,1947-06-19 07:34:41.090000+00:00,1947-06-19,Mariana Islands region,Mariana Islands,Oceania,21.57,145.469,35.0,7.2,earthquake
iscgem897890,1947-06-12 09:02:28.010000+00:00,1947-06-12,"128 km ESE of Laikit, Laikit II (Dimembe), Indonesia",Indonesia,Asia,1.153,126.079,15.0,7.08,earthquake
iscgem897871,1947-05-27 05:58:57.740000+00:00,1947-05-27,"138 km SW of Insrom, Indonesia",Indonesia,Asia,-1.868,135.017,15.0,7.6,earthquake
iscgem897857,1947-05-17 07:06:41.940000+00:00,1947-05-17,"82 km ENE of Gisborne, New Zealand",New Zealand,Oceania,-38.445,178.909,25.0,7.58,earthquake
iscgem897844,1947-05-06 20:30:40.320000+00:00,1947-05-06,"92 km WSW of Kandrian, Papua New Guinea",Papua New Guinea,Oceania,-6.487,148.758,35.0,7.43,earthquake
iscgem897819,1947-04-14 07:15:40.190000+00:00,1947-04-14,"142 km E of Shikotan, Russia",Russia,Asia,43.916,148.482,30.0,7.06,earthquake
iscgem897799,1947-04-02 05:39:16.110000+00:00,1947-04-02,"195 km E of Biak, Indonesia",Indonesia,Asia,-1.102,137.839,15.0,7.3,earthquake
iscgem897790,1947-03-25 20:32:20.730000+00:00,1947-03-25,"46 km E of Gisborne, New Zealand",New Zealand,Oceania,-38.676,178.533,15.0,7.67,earthquake
iscgem897783,1947-03-17 08:19:37.720000+00:00,1947-03-17,"Qinghai-Sichuan border region, China",China,Asia,33.498,99.491,15.0,7.58,earthquake
iscgem17264437,1946-12-21 10:18:47.760000+00:00,1946-12-21,"134 km E of Shikotan, Russia",Russia,Asia,43.658,148.376,20.0,7.2,earthquake
iscgem898698,1946-12-20 19:19:10.650000+00:00,1946-12-20,"68 km S of Shing?, Japan",Japan,Asia,33.123,135.905,15.0,8.3,earthquake
iscgem898652,1946-11-04 21:47:49.710000+00:00,1946-11-04,"40 km NE of Balkanabat, Turkmenistan",Turkmenistan,Asia,39.811,54.638,37.0,7.02,earthquake
iscgem898647,1946-11-02 18:28:35.510000+00:00,1946-11-02,"34 km N of Kerben, Kyrgyzstan",Kyrgyzstan,Asia,41.799,71.82,25.0,7.54,earthquake
iscgem898610,1946-09-29 03:02:06.500000+00:00,1946-09-29,"152 km SE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-5.204,153.34,50.0,7.68,earthquake
iscgem898580,1946-09-12 15:20:25.730000+00:00,1946-09-12,Myanmar,Myanmar,Asia,23.532,95.705,15.0,7.64,earthquake
iscgemsup898579,1946-09-12 15:17:24.240000+00:00,1946-09-12,"129 km ENE of Mawlaik, Myanmar",Myanmar,Asia,24.104,95.575,15.0,7.07,earthquake
iscgem898498,1946-08-04 17:51:10.320000+00:00,1946-08-04,"16 km NNW of Miches, Dominican Republic",Dominican Republic,North America,19.124,-69.103,15.0,7.76,earthquake
iscgem898434,1946-06-23 17:13:24.430000+00:00,1946-06-23,"8 km NNW of Courtenay, Canada",Canada,North America,49.765,-125.019,15.0,7.5,earthquake
iscgem898375,1946-05-03 22:23:53.610000+00:00,1946-05-03,"96 km ESE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-4.623,153.092,35.0,7.06,earthquake
official19460401122901_30,1946-04-01 12:29:01+00:00,1946-04-01,"1946 Aleutian Islands (Unimak Island) Earthquake, Alaska",Alaska,North America,53.492,-162.832,15.0,8.6,earthquake
iscgem898209,1946-01-05 19:57:26.200000+00:00,1946-01-05,"38 km ESE of Luganville, Vanuatu",Vanuatu,Oceania,-15.691,167.47,35.0,7.07,earthquake
iscgem899246,1945-12-28 17:48:57.690000+00:00,1945-12-28,"32 km SSW of Kimbe, Papua New Guinea",Papua New Guinea,Oceania,-5.826,150.043,60.0,7.46,earthquake
iscgem899231,1945-12-08 01:04:10.880000+00:00,1945-12-08,"New Britain region, Papua New Guinea",Papua New Guinea,Oceania,-6.063,150.18,55.0,7.1,earthquake
iscgem899220,1945-11-27 21:56:53.730000+00:00,1945-11-27,off the coast of Pakistan,Pakistan,Asia,24.978,63.675,15.0,8.1,earthquake
iscgem899073,1945-09-01 22:44:11.290000+00:00,1945-09-01,"173 km WSW of Riverton, New Zealand",New Zealand,Oceania,-46.99,165.955,20.0,7.5,earthquake
iscgem898885,1945-04-15 02:35:29.850000+00:00,1945-04-15,"149 km NNE of Ust’-Kamchatsk Staryy, Russia",Russia,Asia,57.404,163.664,35.0,7.13,earthquake
iscgem898817,1945-02-26 22:14:29.060000+00:00,1945-02-26,"Volcano Islands, Japan region",Japan,Asia,25.699,143.634,15.0,7.2,earthquake
iscgem898801,1945-02-10 04:57:59+00:00,1945-02-10,"66 km ENE of Misawa, Japan",Japan,Asia,41.019,142.05,58.0,7.17,earthquake
iscgem899647,1944-12-07 04:35:45.790000+00:00,1944-12-07,"20 km E of Shing?, Japan",Japan,Asia,33.73,136.2,15.0,8.1,earthquake
iscgem899627,1944-11-24 04:49:06.710000+00:00,1944-11-24,"47 km NNW of Isangel, Vanuatu",Vanuatu,Oceania,-19.127,169.184,165.0,7.2,earthquake
iscgem899619,1944-11-16 12:11:02.130000+00:00,1944-11-16,"130 km SSE of Lata, Solomon Islands",Solomon Islands,Oceania,-11.823,166.225,35.0,7.14,earthquake
iscgem899551,1944-09-23 12:13:24.400000+00:00,1944-09-23,"85 km ENE of Petropavlovsk-Kamchatsky, Russia",Russia,Asia,53.427,159.75,35.0,7.08,earthquake
iscgem899448,1944-06-28 07:58:55.880000+00:00,1944-06-28,"70 km SW of Puerto Madero, Mexico",Mexico,North America,14.295,-92.911,25.0,7.04,earthquake
iscgem899390,1944-05-25 12:58:10.900000+00:00,1944-05-25,"195 km E of Kavieng, Papua New Guinea",Papua New Guinea,Oceania,-2.475,152.548,15.0,7.26,earthquake
iscgem899389,1944-05-25 01:06:39.360000+00:00,1944-05-25,Fiji region,Fiji,Oceania,-21.578,-179.44,632.0,7.3,earthquake
iscgem899365,1944-04-27 14:38:12.380000+00:00,1944-04-27,"5 km SW of Manokwari, Indonesia",Indonesia,Asia,-0.901,134.028,15.0,7.6,earthquake
iscgem899329,1944-03-09 22:12:57.760000+00:00,1944-03-09,"52 km ESE of Xinyuan, China",China,Asia,43.293,83.874,10.0,7.28,earthquake
iscgem899313,1944-02-29 16:28:06.360000+00:00,1944-02-29,"212 km E of Fuvahmulah, Maldives",Maldives,Asia,-0.015,75.313,15.0,7.36,earthquake
iscgem899277,1944-02-01 03:22:40.830000+00:00,1944-02-01,"10 km WNW of Orta, Turkey",Turkey,Europe,40.66,32.998,30.0,7.6,earthquake
iscgem900139,1943-12-23 19:00:14.950000+00:00,1943-12-23,"205 km SE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-5.57,153.666,35.0,7.15,earthquake
iscgem900102,1943-11-26 22:20:48.560000+00:00,1943-11-26,"6 km SSE of Ilgaz, Turkey",Turkey,Europe,40.867,33.651,20.0,7.5,earthquake
iscgem900076,1943-11-06 08:31:40.420000+00:00,1943-11-06,"147 km E of Tual, Indonesia",Indonesia,Asia,-5.546,134.085,15.0,7.65,earthquake
iscgem900054,1943-10-23 17:23:21.220000+00:00,1943-10-23,"13 km W of Dergaon, India",India,Asia,26.705,93.829,15.0,7.18,earthquake
iscgem900000,1943-09-14 07:18:12.200000+00:00,1943-09-14,"Kermadec Islands, New Zealand",New Zealand,Oceania,-30.139,-177.746,35.0,7.03,earthquake
iscgem899985,1943-09-06 03:41:30.260000+00:00,1943-09-06,Macquarie Island region,Macquarie Island,Australia,-53.903,158.761,10.0,7.52,earthquake
